"","Province.State","Country.Region","Lat","Long","Date","Confirmed","deaths","recovered"
"12946","","Kyrgyzstan",41.2044,74.7661,2020-03-12,0,0,0
"12947","","Latvia",56.8796,24.6032,2020-03-12,10,0,1
"12948","","Lebanon",33.8547,35.8623,2020-03-12,61,3,1
"12949","","Liberia",6.4281,-9.4295,2020-03-12,0,0,0
"12950","","Liechtenstein",47.14,9.55,2020-03-12,1,0,0
"12951","","Lithuania",55.1694,23.8813,2020-03-12,3,0,0
"12952","","Luxembourg",49.8153,6.1296,2020-03-12,19,0,0
"12953","","Madagascar",-18.7669,46.8691,2020-03-12,0,0,0
"12954","","Malaysia",2.5,112.5,2020-03-12,149,0,26
"12955","","Maldives",3.2028,73.2207,2020-03-12,8,0,0
"12956","","Malta",35.9375,14.3754,2020-03-12,6,0,0
"12957","","Mauritania",21.0079,10.9408,2020-03-12,0,0,0
"12958","","Mauritius",-20.2,57.5,2020-03-12,0,0,0
"12959","","Mexico",23.6345,-102.5528,2020-03-12,12,0,4
"12960","","Moldova",47.4116,28.3699,2020-03-12,3,0,0
"12961","","Monaco",43.7333,7.4167,2020-03-12,2,0,0
"12962","","Mongolia",46.8625,103.8467,2020-03-12,1,0,0
"12963","","Montenegro",42.5,19.3,2020-03-12,0,0,0
"12964","","Morocco",31.7917,-7.0926,2020-03-12,6,1,0
"12965","","Namibia",-22.9576,18.4904,2020-03-12,0,0,0
"12966","","Nepal",28.1667,84.25,2020-03-12,1,0,1
"12967","Aruba","Netherlands",12.5186,-70.0358,2020-03-12,0,0,0
"12968","Curacao","Netherlands",12.1696,-68.99,2020-03-12,0,0,0
"12969","Sint Maarten","Netherlands",18.0425,-63.0548,2020-03-12,0,0,0
"12970","","Netherlands",52.1326,5.2913,2020-03-12,503,5,0
"12971","","New Zealand",-40.9006,174.886,2020-03-12,5,0,0
"12972","","Nicaragua",12.8654,-85.2072,2020-03-12,0,0,0
"12973","","Niger",17.6078,8.0817,2020-03-12,0,0,0
"12974","","Nigeria",9.082,8.6753,2020-03-12,2,0,0
"12975","","North Macedonia",41.6086,21.7453,2020-03-12,7,0,0
"12976","","Norway",60.472,8.4689,2020-03-12,702,0,1
"12977","","Oman",21,57,2020-03-12,18,0,9
"12978","","Pakistan",30.3753,69.3451,2020-03-12,20,0,2
"12979","","Panama",8.538,-80.7821,2020-03-12,11,1,0
"12980","","Papua New Guinea",-6.315,143.9555,2020-03-12,0,0,0
"12981","","Paraguay",-23.4425,-58.4438,2020-03-12,5,0,0
"12982","","Peru",-9.19,-75.0152,2020-03-12,15,0,0
"12983","","Philippines",13,122,2020-03-12,52,2,2
"12984","","Poland",51.9194,19.1451,2020-03-12,49,1,0
"12985","","Portugal",39.3999,-8.2245,2020-03-12,59,0,0
"12986","","Qatar",25.3548,51.1839,2020-03-12,262,0,0
"12987","","Romania",45.9432,24.9668,2020-03-12,49,0,6
"12988","","Russia",60,90,2020-03-12,28,0,3
"12989","","Rwanda",-1.9403,29.8739,2020-03-12,0,0,0
"12990","","Saint Lucia",13.9094,-60.9789,2020-03-12,0,0,0
"12991","","Saint Vincent and the Grenadines",12.9843,-61.2872,2020-03-12,0,0,0
"12992","","San Marino",43.9424,12.4578,2020-03-12,69,3,0
"12993","","Saudi Arabia",24,45,2020-03-12,45,0,1
"12994","","Senegal",14.4974,-14.4524,2020-03-12,4,0,1
"12995","","Serbia",44.0165,21.0059,2020-03-12,19,0,0
"12996","","Seychelles",-4.6796,55.492,2020-03-12,0,0,0
"12997","","Singapore",1.2833,103.8333,2020-03-12,178,0,96
"12998","","Slovakia",48.669,19.699,2020-03-12,16,0,0
"12999","","Slovenia",46.1512,14.9955,2020-03-12,89,0,0
"13000","","Somalia",5.1521,46.1996,2020-03-12,0,0,0
"13001","","South Africa",-30.5595,22.9375,2020-03-12,17,0,0
"13002","","Spain",40,-4,2020-03-12,2277,55,183
"13003","","Sri Lanka",7,81,2020-03-12,2,0,1
"13004","","Sudan",12.8628,30.2176,2020-03-12,0,0,0
"13005","","Suriname",3.9193,-56.0278,2020-03-12,0,0,0
"13006","","Sweden",63,16,2020-03-12,599,1,1
"13007","","Switzerland",46.8182,8.2275,2020-03-12,652,4,4
"13008","","Taiwan*",23.7,121,2020-03-12,49,1,20
"13009","","Tanzania",-6.369,34.8888,2020-03-12,0,0,0
"13010","","Thailand",15,101,2020-03-12,70,1,34
"13011","","Togo",8.6195,0.8248,2020-03-12,1,0,0
"13012","","Trinidad and Tobago",10.6918,-61.2225,2020-03-12,0,0,0
"13013","","Tunisia",34,9,2020-03-12,7,0,0
"13014","","Turkey",38.9637,35.2433,2020-03-12,1,0,0
"13015","","Uganda",1,32,2020-03-12,0,0,0
"13016","","Ukraine",48.3794,31.1656,2020-03-12,1,0,0
"13017","","United Arab Emirates",24,54,2020-03-12,85,0,17
"13018","Bermuda","United Kingdom",32.3078,-64.7505,2020-03-12,0,0,0
"13019","Cayman Islands","United Kingdom",19.3133,-81.2546,2020-03-12,0,0,0
"13020","Channel Islands","United Kingdom",49.3723,-2.3644,2020-03-12,2,0,0
"13021","Gibraltar","United Kingdom",36.1408,-5.3536,2020-03-12,1,0,1
"13022","Isle of Man","United Kingdom",54.2361,-4.5481,2020-03-12,0,0,0
"13023","Montserrat","United Kingdom",16.7425,-62.1874,2020-03-12,0,0,0
"13024","","United Kingdom",55.3781,-3.436,2020-03-12,456,8,18
"13025","","Uruguay",-32.5228,-55.7658,2020-03-12,0,0,0
"13026","","US",37.0902,-95.7129,2020-03-12,1663,40,12
"13027","","Uzbekistan",41.3775,64.5853,2020-03-12,0,0,0
"13028","","Venezuela",6.4238,-66.5897,2020-03-12,0,0,0
"13029","","Vietnam",16,108,2020-03-12,39,0,16
"13030","","Zambia",-15.4167,28.2833,2020-03-12,0,0,0
"13031","","Zimbabwe",-20,30,2020-03-12,0,0,0
"13032","Diamond Princess","Canada",0,0,2020-03-12,0,0,NA
"13033","","Dominica",15.415,-61.371,2020-03-12,0,0,0
"13034","","Grenada",12.1165,-61.679,2020-03-12,0,0,0
"13035","","Mozambique",-18.665695,35.529562,2020-03-12,0,0,NA
"13036","","Syria",34.802075,38.996815,2020-03-12,0,0,NA
"13037","","Timor-Leste",-8.874217,125.727539,2020-03-12,0,0,NA
"13038","","Belize",13.1939,-59.5432,2020-03-12,0,0,0
"13039","Recovered","Canada",0,0,2020-03-12,0,0,NA
"13040","","Laos",19.85627,102.495496,2020-03-12,0,0,0
"13041","","Libya",26.3351,17.228331,2020-03-12,0,0,0
"13042","","West Bank and Gaza",31.9522,35.2332,2020-03-12,30,0,0
"13043","","Guinea-Bissau",11.8037,-15.1804,2020-03-12,0,0,0
"13044","","Mali",17.570692,-3.996166,2020-03-12,0,0,0
"13045","","Saint Kitts and Nevis",17.357822,-62.782998,2020-03-12,0,0,0
"13046","Northwest Territories","Canada",64.8255,-124.8457,2020-03-12,0,0,NA
"13047","Yukon","Canada",64.2823,-135,2020-03-12,0,0,NA
"13048","","Kosovo",42.602636,20.902977,2020-03-12,0,0,0
"13049","","Burma",21.9162,95.956,2020-03-12,0,0,0
"13050","Anguilla","United Kingdom",18.2206,-63.0686,2020-03-12,0,0,0
"13051","British Virgin Islands","United Kingdom",18.4207,-64.64,2020-03-12,0,0,0
"13052","Turks and Caicos Islands","United Kingdom",21.694,-71.7979,2020-03-12,0,0,0
"13053","","MS Zaandam",0,0,2020-03-12,0,0,0
"13054","","Botswana",-22.3285,24.6849,2020-03-12,0,0,0
"13055","","Burundi",-3.3731,29.9189,2020-03-12,0,0,0
"13056","","Sierra Leone",8.460555,-11.779889,2020-03-12,0,0,0
"13057","","Afghanistan",33,65,2020-03-13,7,0,0
"13058","","Albania",41.1533,20.1683,2020-03-13,33,1,0
"13059","","Algeria",28.0339,1.6596,2020-03-13,26,2,8
"13060","","Andorra",42.5063,1.5218,2020-03-13,1,0,0
"13061","","Angola",-11.2027,17.8739,2020-03-13,0,0,0
"13062","","Antigua and Barbuda",17.0608,-61.7964,2020-03-13,1,0,0
"13063","","Argentina",-38.4161,-63.6167,2020-03-13,31,2,0
"13064","","Armenia",40.0691,45.0382,2020-03-13,8,0,0
"13065","Australian Capital Territory","Australia",-35.4735,149.0124,2020-03-13,1,0,0
"13066","New South Wales","Australia",-33.8688,151.2093,2020-03-13,92,2,4
"13067","Northern Territory","Australia",-12.4634,130.8456,2020-03-13,1,0,0
"13068","Queensland","Australia",-28.0167,153.4,2020-03-13,35,0,8
"13069","South Australia","Australia",-34.9285,138.6007,2020-03-13,16,0,3
"13070","Tasmania","Australia",-41.4545,145.9707,2020-03-13,5,0,0
"13071","Victoria","Australia",-37.8136,144.9631,2020-03-13,36,0,8
"13072","Western Australia","Australia",-31.9505,115.8605,2020-03-13,14,1,0
"13073","","Austria",47.5162,14.5501,2020-03-13,504,1,6
"13074","","Azerbaijan",40.1431,47.5769,2020-03-13,15,1,3
"13075","","Bahamas",25.0343,-77.3963,2020-03-13,0,0,0
"13076","","Bahrain",26.0275,50.55,2020-03-13,195,0,44
"13077","","Bangladesh",23.685,90.3563,2020-03-13,3,0,0
"13078","","Barbados",13.1939,-59.5432,2020-03-13,0,0,0
"13079","","Belarus",53.7098,27.9534,2020-03-13,27,0,3
"13080","","Belgium",50.8333,4,2020-03-13,559,3,1
"13081","","Benin",9.3077,2.3158,2020-03-13,0,0,0
"13082","","Bhutan",27.5142,90.4336,2020-03-13,1,0,0
"13083","","Bolivia",-16.2902,-63.5887,2020-03-13,3,0,0
"13084","","Bosnia and Herzegovina",43.9159,17.6791,2020-03-13,13,0,0
"13085","","Brazil",-14.235,-51.9253,2020-03-13,151,0,0
"13086","","Brunei",4.5353,114.7277,2020-03-13,37,0,0
"13087","","Bulgaria",42.7339,25.4858,2020-03-13,23,1,0
"13088","","Burkina Faso",12.2383,-1.5616,2020-03-13,2,0,0
"13089","","Cabo Verde",16.5388,-23.0418,2020-03-13,0,0,0
"13090","","Cambodia",11.55,104.9167,2020-03-13,5,0,1
"13091","","Cameroon",3.848,11.5021,2020-03-13,2,0,0
"13092","Alberta","Canada",53.9333,-116.5765,2020-03-13,29,0,NA
"13093","British Columbia","Canada",49.2827,-123.1207,2020-03-13,64,1,NA
"13094","Grand Princess","Canada",37.6489,-122.6655,2020-03-13,2,0,NA
"13095","Manitoba","Canada",53.7609,-98.8139,2020-03-13,4,0,NA
"13096","New Brunswick","Canada",46.5653,-66.4619,2020-03-13,1,0,NA
"13097","Newfoundland and Labrador","Canada",53.1355,-57.6604,2020-03-13,0,0,NA
"13098","Nova Scotia","Canada",44.682,-63.7443,2020-03-13,0,0,NA
"13099","Ontario","Canada",51.2538,-85.3232,2020-03-13,74,0,NA
"13100","Prince Edward Island","Canada",46.5107,-63.4168,2020-03-13,0,0,NA
"13101","Quebec","Canada",52.9399,-73.5491,2020-03-13,17,0,NA
"13102","Saskatchewan","Canada",52.9399,-106.4509,2020-03-13,2,0,NA
"13103","","Central African Republic",6.6111,20.9394,2020-03-13,0,0,0
"13104","","Chad",15.4542,18.7322,2020-03-13,0,0,0
"13105","","Chile",-35.6751,-71.543,2020-03-13,43,0,0
"13106","Anhui","China",31.8257,117.2264,2020-03-13,990,6,984
"13107","Beijing","China",40.1824,116.4142,2020-03-13,436,8,342
"13108","Chongqing","China",30.0572,107.874,2020-03-13,576,6,566
"13109","Fujian","China",26.0789,117.9874,2020-03-13,296,1,295
"13110","Gansu","China",37.8099,101.0583,2020-03-13,127,2,88
"13111","Guangdong","China",23.3417,113.4244,2020-03-13,1356,8,1296
"13112","Guangxi","China",23.8298,108.7881,2020-03-13,252,2,243
"13113","Guizhou","China",26.8154,106.8748,2020-03-13,146,2,140
"13114","Hainan","China",19.1959,109.7453,2020-03-13,168,6,160
"13115","Hebei","China",39.549,116.1306,2020-03-13,318,6,310
"13116","Heilongjiang","China",47.862,127.7615,2020-03-13,482,13,446
"13117","Henan","China",33.882,113.614,2020-03-13,1273,22,1249
"13118","Hong Kong","China",22.3,114.2,2020-03-13,134,4,77
"13119","Hubei","China",30.9756,112.2707,2020-03-13,67786,3062,51553
"13120","Hunan","China",27.6104,111.7088,2020-03-13,1018,4,1005
"13121","Inner Mongolia","China",44.0935,113.9448,2020-03-13,75,1,71
"13122","Jiangsu","China",32.9711,119.455,2020-03-13,631,0,630
"13123","Jiangxi","China",27.614,115.7221,2020-03-13,935,1,934
"13124","Jilin","China",43.6661,126.1923,2020-03-13,93,1,91
"13125","Liaoning","China",41.2956,122.6085,2020-03-13,125,1,112
"13126","Macau","China",22.1667,113.55,2020-03-13,10,0,10
"13127","Ningxia","China",37.2692,106.1655,2020-03-13,75,0,72
"13128","Qinghai","China",35.7452,95.9956,2020-03-13,18,0,18
"13129","Shaanxi","China",35.1917,108.8701,2020-03-13,245,2,232
"13130","Shandong","China",36.3427,118.1498,2020-03-13,760,7,739
"13131","Shanghai","China",31.202,121.4491,2020-03-13,346,3,324
"13132","Shanxi","China",37.5777,112.2922,2020-03-13,133,0,133
"13133","Sichuan","China",30.6171,102.7103,2020-03-13,539,3,503
"13134","Tianjin","China",39.3054,117.323,2020-03-13,136,3,132
"13135","Tibet","China",31.6927,88.0924,2020-03-13,1,0,1
"13136","Xinjiang","China",41.1129,85.2401,2020-03-13,76,3,73
"13137","Yunnan","China",24.974,101.487,2020-03-13,174,2,170
"13138","Zhejiang","China",29.1832,120.0934,2020-03-13,1215,1,1197
"13139","","Colombia",4.5709,-74.2973,2020-03-13,13,0,0
"13140","","Congo (Brazzaville)",-4.0383,21.7587,2020-03-13,0,0,0
"13141","","Congo (Kinshasa)",-4.0383,21.7587,2020-03-13,2,0,0
"13142","","Costa Rica",9.7489,-83.7534,2020-03-13,23,0,0
"13143","","Cote d'Ivoire",7.54,-5.5471,2020-03-13,1,0,0
"13144","","Croatia",45.1,15.2,2020-03-13,32,0,1
"13145","","Diamond Princess",0,0,2020-03-13,706,7,325
"13146","","Cuba",22,-80,2020-03-13,4,0,0
"13147","","Cyprus",35.1264,33.4299,2020-03-13,14,0,0
"13148","","Czechia",49.8175,15.473,2020-03-13,141,0,0
"13149","Faroe Islands","Denmark",61.8926,-6.9118,2020-03-13,3,0,0
"13150","Greenland","Denmark",71.7069,-42.6043,2020-03-13,0,0,0
"13151","","Denmark",56.2639,9.5018,2020-03-13,801,0,1
"13152","","Djibouti",11.8251,42.5903,2020-03-13,0,0,0
"13153","","Dominican Republic",18.7357,-70.1627,2020-03-13,5,0,0
"13154","","Ecuador",-1.8312,-78.1834,2020-03-13,17,0,0
"13155","","Egypt",26,30,2020-03-13,80,2,27
"13156","","El Salvador",13.7942,-88.8965,2020-03-13,0,0,0
"13157","","Equatorial Guinea",1.5,10,2020-03-13,0,0,0
"13158","","Eritrea",15.1794,39.7823,2020-03-13,0,0,0
"13159","","Estonia",58.5953,25.0136,2020-03-13,79,0,0
"13160","","Eswatini",-26.5225,31.4659,2020-03-13,0,0,0
"13161","","Ethiopia",9.145,40.4897,2020-03-13,1,0,0
"13162","","Fiji",-17.7134,178.065,2020-03-13,0,0,0
"13163","","Finland",64,26,2020-03-13,155,0,1
"13164","French Guiana","France",3.9339,-53.1258,2020-03-13,5,0,0
"13165","French Polynesia","France",-17.6797,149.4068,2020-03-13,3,0,0
"13166","Guadeloupe","France",16.25,-61.5833,2020-03-13,1,0,0
"13167","Mayotte","France",-12.8275,45.1662,2020-03-13,0,0,0
"13168","New Caledonia","France",-20.9043,165.618,2020-03-13,0,0,0
"13169","Reunion","France",-21.1351,55.2471,2020-03-13,5,0,0
"13170","Saint Barthelemy","France",17.9,-62.8333,2020-03-13,1,0,0
"13171","St Martin","France",18.0708,-63.0501,2020-03-13,2,0,0
"13172","Martinique","France",14.6415,-61.0242,2020-03-13,3,0,0
"13173","","France",46.2276,2.2137,2020-03-13,3661,79,12
"13174","","Gabon",-0.8037,11.6094,2020-03-13,0,0,0
"13175","","Gambia",13.4432,-15.3101,2020-03-13,0,0,0
"13176","","Georgia",42.3154,43.3569,2020-03-13,25,0,0
"13177","","Germany",51,9,2020-03-13,3675,7,46
"13178","","Ghana",7.9465,-1.0232,2020-03-13,0,0,0
"13179","","Greece",39.0742,21.8243,2020-03-13,190,1,0
"13180","","Guatemala",15.7835,-90.2308,2020-03-13,0,0,0
"13181","","Guinea",9.9456,-9.6966,2020-03-13,1,0,0
"13182","","Guyana",5,-58.75,2020-03-13,1,1,0
"13183","","Haiti",18.9712,-72.2852,2020-03-13,0,0,0
"13184","","Holy See",41.9029,12.4534,2020-03-13,1,0,0
"13185","","Honduras",15.2,-86.2419,2020-03-13,2,0,0
"13186","","Hungary",47.1625,19.5033,2020-03-13,19,0,0
"13187","","Iceland",64.9631,-19.0208,2020-03-13,134,0,1
"13188","","India",21,78,2020-03-13,82,2,4
"13189","","Indonesia",-0.7893,113.9213,2020-03-13,69,4,2
"13190","","Iran",32,53,2020-03-13,11364,514,2959
"13191","","Iraq",33,44,2020-03-13,101,9,24
"13192","","Ireland",53.1424,-7.6921,2020-03-13,90,1,0
"13193","","Israel",31,35,2020-03-13,126,0,4
"13194","","Italy",43,12,2020-03-13,17660,1266,1439
"13195","","Jamaica",18.1096,-77.2975,2020-03-13,8,0,0
"13196","","Japan",36,138,2020-03-13,701,19,118
"13197","","Jordan",31.24,36.51,2020-03-13,1,0,1
"13198","","Kazakhstan",48.0196,66.9237,2020-03-13,4,0,0
"13199","","Kenya",-0.0236,37.9062,2020-03-13,1,0,0
"13200","","Korea, South",36,128,2020-03-13,7979,66,510
"13201","","Kuwait",29.5,47.75,2020-03-13,80,0,5
"13202","","Kyrgyzstan",41.2044,74.7661,2020-03-13,0,0,0
"13203","","Latvia",56.8796,24.6032,2020-03-13,17,0,1
"13204","","Lebanon",33.8547,35.8623,2020-03-13,77,3,1
"13205","","Liberia",6.4281,-9.4295,2020-03-13,0,0,0
"13206","","Liechtenstein",47.14,9.55,2020-03-13,1,0,0
"13207","","Lithuania",55.1694,23.8813,2020-03-13,6,0,0
"13208","","Luxembourg",49.8153,6.1296,2020-03-13,34,0,0
"13209","","Madagascar",-18.7669,46.8691,2020-03-13,0,0,0
"13210","","Malaysia",2.5,112.5,2020-03-13,197,0,26
"13211","","Maldives",3.2028,73.2207,2020-03-13,9,0,0
"13212","","Malta",35.9375,14.3754,2020-03-13,12,0,1
"13213","","Mauritania",21.0079,10.9408,2020-03-13,0,0,0
"13214","","Mauritius",-20.2,57.5,2020-03-13,0,0,0
"13215","","Mexico",23.6345,-102.5528,2020-03-13,12,0,4
"13216","","Moldova",47.4116,28.3699,2020-03-13,6,0,0
"13217","","Monaco",43.7333,7.4167,2020-03-13,2,0,0
"13218","","Mongolia",46.8625,103.8467,2020-03-13,1,0,0
"13219","","Montenegro",42.5,19.3,2020-03-13,0,0,0
"13220","","Morocco",31.7917,-7.0926,2020-03-13,7,1,1
"13221","","Namibia",-22.9576,18.4904,2020-03-13,0,0,0
"13222","","Nepal",28.1667,84.25,2020-03-13,1,0,1
"13223","Aruba","Netherlands",12.5186,-70.0358,2020-03-13,2,0,0
"13224","Curacao","Netherlands",12.1696,-68.99,2020-03-13,0,0,0
"13225","Sint Maarten","Netherlands",18.0425,-63.0548,2020-03-13,0,0,0
"13226","","Netherlands",52.1326,5.2913,2020-03-13,804,10,0
"13227","","New Zealand",-40.9006,174.886,2020-03-13,5,0,0
"13228","","Nicaragua",12.8654,-85.2072,2020-03-13,0,0,0
"13229","","Niger",17.6078,8.0817,2020-03-13,0,0,0
"13230","","Nigeria",9.082,8.6753,2020-03-13,2,0,0
"13231","","North Macedonia",41.6086,21.7453,2020-03-13,14,0,1
"13232","","Norway",60.472,8.4689,2020-03-13,996,0,1
"13233","","Oman",21,57,2020-03-13,19,0,9
"13234","","Pakistan",30.3753,69.3451,2020-03-13,28,0,2
"13235","","Panama",8.538,-80.7821,2020-03-13,27,1,0
"13236","","Papua New Guinea",-6.315,143.9555,2020-03-13,0,0,0
"13237","","Paraguay",-23.4425,-58.4438,2020-03-13,6,0,0
"13238","","Peru",-9.19,-75.0152,2020-03-13,28,0,0
"13239","","Philippines",13,122,2020-03-13,64,5,2
"13240","","Poland",51.9194,19.1451,2020-03-13,68,2,0
"13241","","Portugal",39.3999,-8.2245,2020-03-13,112,0,1
"13242","","Qatar",25.3548,51.1839,2020-03-13,320,0,0
"13243","","Romania",45.9432,24.9668,2020-03-13,89,0,7
"13244","","Russia",60,90,2020-03-13,45,0,3
"13245","","Rwanda",-1.9403,29.8739,2020-03-13,0,0,0
"13246","","Saint Lucia",13.9094,-60.9789,2020-03-13,0,0,0
"13247","","Saint Vincent and the Grenadines",12.9843,-61.2872,2020-03-13,0,0,0
"13248","","San Marino",43.9424,12.4578,2020-03-13,80,5,0
"13249","","Saudi Arabia",24,45,2020-03-13,86,0,1
"13250","","Senegal",14.4974,-14.4524,2020-03-13,10,0,1
"13251","","Serbia",44.0165,21.0059,2020-03-13,35,0,0
"13252","","Seychelles",-4.6796,55.492,2020-03-13,0,0,0
"13253","","Singapore",1.2833,103.8333,2020-03-13,200,0,97
"13254","","Slovakia",48.669,19.699,2020-03-13,32,0,0
"13255","","Slovenia",46.1512,14.9955,2020-03-13,141,0,0
"13256","","Somalia",5.1521,46.1996,2020-03-13,0,0,0
"13257","","South Africa",-30.5595,22.9375,2020-03-13,24,0,0
"13258","","Spain",40,-4,2020-03-13,5232,133,193
"13259","","Sri Lanka",7,81,2020-03-13,6,0,1
"13260","","Sudan",12.8628,30.2176,2020-03-13,1,1,0
"13261","","Suriname",3.9193,-56.0278,2020-03-13,0,0,0
"13262","","Sweden",63,16,2020-03-13,814,1,1
"13263","","Switzerland",46.8182,8.2275,2020-03-13,1139,11,4
"13264","","Taiwan*",23.7,121,2020-03-13,50,1,20
"13265","","Tanzania",-6.369,34.8888,2020-03-13,0,0,0
"13266","","Thailand",15,101,2020-03-13,75,1,35
"13267","","Togo",8.6195,0.8248,2020-03-13,1,0,0
"13268","","Trinidad and Tobago",10.6918,-61.2225,2020-03-13,0,0,0
"13269","","Tunisia",34,9,2020-03-13,16,0,0
"13270","","Turkey",38.9637,35.2433,2020-03-13,5,0,0
"13271","","Uganda",1,32,2020-03-13,0,0,0
"13272","","Ukraine",48.3794,31.1656,2020-03-13,3,1,0
"13273","","United Arab Emirates",24,54,2020-03-13,85,0,17
"13274","Bermuda","United Kingdom",32.3078,-64.7505,2020-03-13,0,0,0
"13275","Cayman Islands","United Kingdom",19.3133,-81.2546,2020-03-13,1,0,0
"13276","Channel Islands","United Kingdom",49.3723,-2.3644,2020-03-13,2,0,0
"13277","Gibraltar","United Kingdom",36.1408,-5.3536,2020-03-13,1,0,1
"13278","Isle of Man","United Kingdom",54.2361,-4.5481,2020-03-13,0,0,0
"13279","Montserrat","United Kingdom",16.7425,-62.1874,2020-03-13,0,0,0
"13280","","United Kingdom",55.3781,-3.436,2020-03-13,798,8,18
"13281","","Uruguay",-32.5228,-55.7658,2020-03-13,0,0,0
"13282","","US",37.0902,-95.7129,2020-03-13,2179,47,12
"13283","","Uzbekistan",41.3775,64.5853,2020-03-13,0,0,0
"13284","","Venezuela",6.4238,-66.5897,2020-03-13,0,0,0
"13285","","Vietnam",16,108,2020-03-13,47,0,16
"13286","","Zambia",-15.4167,28.2833,2020-03-13,0,0,0
"13287","","Zimbabwe",-20,30,2020-03-13,0,0,0
"13288","Diamond Princess","Canada",0,0,2020-03-13,0,0,NA
"13289","","Dominica",15.415,-61.371,2020-03-13,0,0,0
"13290","","Grenada",12.1165,-61.679,2020-03-13,0,0,0
"13291","","Mozambique",-18.665695,35.529562,2020-03-13,0,0,NA
"13292","","Syria",34.802075,38.996815,2020-03-13,0,0,NA
"13293","","Timor-Leste",-8.874217,125.727539,2020-03-13,0,0,NA
"13294","","Belize",13.1939,-59.5432,2020-03-13,0,0,0
"13295","Recovered","Canada",0,0,2020-03-13,0,0,NA
"13296","","Laos",19.85627,102.495496,2020-03-13,0,0,0
"13297","","Libya",26.3351,17.228331,2020-03-13,0,0,0
"13298","","West Bank and Gaza",31.9522,35.2332,2020-03-13,31,0,0
"13299","","Guinea-Bissau",11.8037,-15.1804,2020-03-13,0,0,0
"13300","","Mali",17.570692,-3.996166,2020-03-13,0,0,0
"13301","","Saint Kitts and Nevis",17.357822,-62.782998,2020-03-13,0,0,0
"13302","Northwest Territories","Canada",64.8255,-124.8457,2020-03-13,0,0,NA
"13303","Yukon","Canada",64.2823,-135,2020-03-13,0,0,NA
"13304","","Kosovo",42.602636,20.902977,2020-03-13,0,0,0
"13305","","Burma",21.9162,95.956,2020-03-13,0,0,0
"13306","Anguilla","United Kingdom",18.2206,-63.0686,2020-03-13,0,0,0
"13307","British Virgin Islands","United Kingdom",18.4207,-64.64,2020-03-13,0,0,0
"13308","Turks and Caicos Islands","United Kingdom",21.694,-71.7979,2020-03-13,0,0,0
"13309","","MS Zaandam",0,0,2020-03-13,0,0,0
"13310","","Botswana",-22.3285,24.6849,2020-03-13,0,0,0
"13311","","Burundi",-3.3731,29.9189,2020-03-13,0,0,0
"13312","","Sierra Leone",8.460555,-11.779889,2020-03-13,0,0,0
"13313","","Afghanistan",33,65,2020-03-14,11,0,0
"13314","","Albania",41.1533,20.1683,2020-03-14,38,1,0
